ARGgene	lncRNA	cor	pvalue
ATF4	MIR9-3HG	0.340710399070569	2.41418391662324e-05
ATG10	MIR9-3HG	0.461283172230698	4.1029691123643e-09
ATG3	MIR9-3HG	0.317616055927335	8.85438602440104e-05
ATG4B	MIR9-3HG	0.436184381047638	3.34374908537191e-08
ATG4D	MIR9-3HG	0.45311353412753	8.27538841502661e-09
ATG7	MIR9-3HG	0.485208334943521	4.71331824215388e-10
BAX	MIR9-3HG	0.303624963454765	0.000185135605112657
BCL2	MIR9-3HG	0.517678989616513	1.88857402543255e-11
BID	MIR9-3HG	0.365232544851124	5.40170007550355e-06
BNIP3L	MIR9-3HG	0.369577665280506	4.08890067663697e-06
CAPNS1	MIR9-3HG	0.401053438639655	4.80454755197355e-07
CASP3	MIR9-3HG	0.569830665616732	4.97744388305609e-14
CASP4	MIR9-3HG	-0.301856031909289	0.000202704629117193
CDKN1B	MIR9-3HG	0.330072730077456	4.45001975283924e-05
CDKN2A	MIR9-3HG	0.585541757512105	6.72506988985525e-15
CFLAR	MIR9-3HG	0.310017266947799	0.000132773210761107
CX3CL1	MIR9-3HG	0.314407486479712	0.000105203694487296
CXCR4	MIR9-3HG	0.439886769250793	2.4797942636011e-08
ERBB2	MIR9-3HG	0.484953008358142	4.82772754086405e-10
FAS	MIR9-3HG	0.480240250411011	7.48976418808262e-10
HDAC1	MIR9-3HG	0.341599504477535	2.29154744863868e-05
HDAC6	MIR9-3HG	0.419629339276776	1.21925312964916e-07
IKBKE	MIR9-3HG	0.522976252495972	1.08118898055559e-11
MAP1LC3A	MIR9-3HG	0.411139938142519	2.30536711697999e-07
MAPK8	MIR9-3HG	0.474754195092801	1.23843779459296e-09
MTMR14	MIR9-3HG	0.426146677141291	7.3872814563203e-08
NKX2-3	MIR9-3HG	0.536129818879183	2.59395381239805e-12
PARP1	MIR9-3HG	0.453197100831653	8.21697730919654e-09
PIK3C3	MIR9-3HG	0.305013842648202	0.000172345521667231
PRKAB1	MIR9-3HG	0.546108279849448	8.42293557432792e-13
RAC1	MIR9-3HG	0.428281799634428	6.25447241112691e-08
RAF1	MIR9-3HG	0.372215641860268	3.44613201912235e-06
SQSTM1	MIR9-3HG	0.453266921040477	8.16847900185341e-09
TP53	MIR9-3HG	0.439799537556375	2.49742319708688e-08
TP73	MIR9-3HG	0.550956307451212	4.81112131302718e-13
TSC2	MIR9-3HG	0.538752955113814	1.93686260559253e-12
ATG16L2	CD44-AS1	0.530957947700851	4.58046315071899e-12
ATG2B	CD44-AS1	0.38886694967112	1.1302971434391e-06
ATG9B	CD44-AS1	0.35712657737016	8.9838831511837e-06
CAPNS1	CD44-AS1	-0.308355693920051	0.000144862808822049
NCKAP1	CD44-AS1	0.365541423708207	5.29654074097094e-06
RB1CC1	CD44-AS1	0.352629352359123	1.18430045627927e-05
ATF4	RUSC1-AS1	0.318759282568803	8.32292246068096e-05
ATG16L2	RUSC1-AS1	0.442449075733055	2.01215427754572e-08
ATG4D	RUSC1-AS1	0.429203919413629	5.81853501895547e-08
CAPN10	RUSC1-AS1	0.305478917951595	0.000168249861099913
CD46	RUSC1-AS1	0.389444014594811	1.08625641965471e-06
IKBKB	RUSC1-AS1	0.561825835744258	1.32578151711389e-13
RAB24	RUSC1-AS1	0.365045297457615	5.46640914840272e-06
RAF1	RUSC1-AS1	0.308923075869855	0.00014062370525937
ULK3	RUSC1-AS1	0.499085505649524	1.24197120348392e-10
ATF4	ILF3-DT	0.393671750087482	8.09981747288359e-07
BAG1	ILF3-DT	0.327636750525153	5.10292427507421e-05
BAX	ILF3-DT	0.420043292002203	1.18143131164746e-07
BID	ILF3-DT	0.303202731384687	0.000189195555561117
CAPN2	ILF3-DT	-0.328777547323929	4.7867116302022e-05
CHMP4B	ILF3-DT	0.388333214947907	1.17254015529383e-06
CLN3	ILF3-DT	0.398124981920526	5.91962159090976e-07
DDIT3	ILF3-DT	0.42335286513367	9.16918093212644e-08
GABARAPL1	ILF3-DT	0.328498218563995	4.86239181229725e-05
GABARAPL2	ILF3-DT	0.312350839357594	0.000117375835718016
GNAI3	ILF3-DT	-0.315730922157278	9.80056371037766e-05
ITGA3	ILF3-DT	-0.413059850325206	1.99913054238746e-07
ITGA6	ILF3-DT	-0.351436408660082	1.2734667551448e-05
ITGB1	ILF3-DT	-0.313302065657977	0.000111591286751374
MAP2K7	ILF3-DT	0.348042538837758	1.563083322338e-05
MLST8	ILF3-DT	0.347132473520374	1.65071450444062e-05
PELP1	ILF3-DT	0.431395580704882	4.89622830755885e-08
ST13	ILF3-DT	0.325214963173395	5.84026724757127e-05
WDR45	ILF3-DT	0.357993999534243	8.51351031162696e-06
AMBRA1	AC093673.1	-0.335435116886277	3.27865716193533e-05
BAX	AC093673.1	0.434836609276363	3.72483920859753e-08
BIRC6	AC093673.1	-0.357322700407281	8.87543066764976e-06
BNIP1	AC093673.1	0.371993218143555	3.49638854457184e-06
CAPNS1	AC093673.1	0.32615838426819	5.54189414392608e-05
EIF2AK2	AC093673.1	-0.32076311543329	7.4626834401816e-05
FKBP1A	AC093673.1	0.481430714381383	6.70753542141319e-10
FKBP1B	AC093673.1	0.303906258356484	0.00018247596978651
FOXO3	AC093673.1	-0.323162086583736	6.54231637469546e-05
IL24	AC093673.1	0.389210893135715	1.10384748019573e-06
KIF5B	AC093673.1	-0.343378537967255	2.06356196398066e-05
MAPK8IP1	AC093673.1	0.328254465528306	4.92934897277875e-05
NFKB1	AC093673.1	-0.310896088080971	0.000126765916096897
PELP1	AC093673.1	0.303166333056972	0.00018954939093706
RAB11A	AC093673.1	-0.305172325931759	0.00017093953745512
RAB5A	AC093673.1	-0.357810013265322	8.6112901451602e-06
RB1	AC093673.1	-0.374037072283953	3.05960750297174e-06
SPHK1	AC093673.1	0.551518507962868	4.50596368402914e-13
ATF4	AC004130.1	0.376844497671778	2.54340696491635e-06
ATG10	AC004130.1	0.316105658714246	9.60526662716927e-05
ATG12	AC004130.1	0.302486958913102	0.000196267726432802
ATG3	AC004130.1	0.381199489411545	1.90300921542376e-06
BAX	AC004130.1	0.319870171012164	7.83519771278279e-05
BID	AC004130.1	0.494221217289349	1.99572334626041e-10
BNIP1	AC004130.1	0.345752477525809	1.79248185630845e-05
CANX	AC004130.1	-0.322045604872517	6.95657024980972e-05
DDIT3	AC004130.1	0.450094134217654	1.06754706042907e-08
EIF4EBP1	AC004130.1	0.468384018214239	2.19628052453499e-09
GABARAPL2	AC004130.1	0.448780201924056	1.19173850659048e-08
HDAC1	AC004130.1	0.336446425562028	3.09314087877845e-05
ITGA3	AC004130.1	-0.314519569129501	0.000104575462211118
MLST8	AC004130.1	0.333318617518322	3.70128309768577e-05
PELP1	AC004130.1	0.343482369552522	2.05093892595374e-05
RAC1	AC004130.1	0.438003048330827	2.88840977223005e-08
WIPI2	AC004130.1	0.457899333279334	5.49885090016881e-09
ATG4B	KANSL1-AS1	0.378426893183521	2.29009074838231e-06
BAX	KANSL1-AS1	0.337308739424765	2.94279890805489e-05
CANX	KANSL1-AS1	-0.354721801981438	1.04197344448973e-05
CAPNS1	KANSL1-AS1	0.355351176722337	1.00243077976029e-05
GABARAP	KANSL1-AS1	0.31395489005609	0.00010777655732841
KIF5B	KANSL1-AS1	-0.302269532882944	0.000198464193511479
MTMR14	KANSL1-AS1	0.336568308900058	3.07146114746754e-05
PELP1	KANSL1-AS1	0.342638708752518	2.15564634590653e-05
PEX14	KANSL1-AS1	0.311145465332587	0.000125108020503473
ATG10	AC091729.3	0.308631983256018	0.000142783899457336
ATG12	AC091729.3	0.433583169150645	4.11640490690308e-08
ATG3	AC091729.3	0.331245654548185	4.16441090280058e-05
ATG5	AC091729.3	0.597660993237763	1.33184328652335e-15
BID	AC091729.3	0.574396698090144	2.8127152804887e-14
BIRC5	AC091729.3	0.525902085930851	7.91231706135646e-12
CASP3	AC091729.3	0.351870304952502	1.24032601558972e-05
CD46	AC091729.3	0.383975579771063	1.57828524040993e-06
DNAJB9	AC091729.3	0.401035386977023	4.81076223402667e-07
EIF2S1	AC091729.3	0.312911597984423	0.000113932810508819
FKBP1B	AC091729.3	0.366068861862692	5.12144182304648e-06
GABARAPL2	AC091729.3	0.485592392698411	4.54614276101557e-10
RAB1A	AC091729.3	0.349668519528804	1.41733794367906e-05
RAC1	AC091729.3	0.304424822064482	0.000177665900142087
RHEB	AC091729.3	0.447071265485022	1.37417314607392e-08
ST13	AC091729.3	0.320341117677222	7.63661542430682e-05
WIPI2	AC091729.3	0.355846884320357	9.722891611341e-06
RAB11A	AC018904.1	0.328433851994811	4.87998944287526e-05
RAB24	AC018904.1	0.307426380211118	0.000152064147943238
SERPINA1	THAP7-AS1	0.445882763441098	1.51657166618686e-08
NFE2L2	DSG1-AS1	0.382462702101432	1.74807241504223e-06
RAB5A	DSG1-AS1	0.401174664263111	4.76301102775522e-07
ATG3	EP300-AS1	0.318734796432093	8.33398598385547e-05
ATG4C	EP300-AS1	0.317143503594223	9.08319857580377e-05
ATG4D	EP300-AS1	0.354361177260026	1.0652905264332e-05
ATG7	EP300-AS1	0.437258005085432	3.06724355352015e-08
BCL2	EP300-AS1	0.500097735611457	1.12418525597869e-10
BNIP3L	EP300-AS1	0.317824561363561	8.7551496467056e-05
CASP3	EP300-AS1	0.370586789026582	3.83063580476076e-06
CDKN1B	EP300-AS1	0.594557594347539	2.02930121068473e-15
CDKN2A	EP300-AS1	0.548194821962054	6.62619580215891e-13
CXCR4	EP300-AS1	0.416835029725718	1.50659211423526e-07
EEF2K	EP300-AS1	0.536531096927563	2.48099558782754e-12
EIF2AK3	EP300-AS1	0.356647469044211	9.25411473728717e-06
ERBB2	EP300-AS1	0.493183553162513	2.20610005854729e-10
FAS	EP300-AS1	0.371657407531887	3.57358422347293e-06
HDAC6	EP300-AS1	0.429820338769141	5.54353141305162e-08
IKBKB	EP300-AS1	0.364596849380815	5.62438241056033e-06
IKBKE	EP300-AS1	0.329322541427707	4.64222403197868e-05
MAP1LC3A	EP300-AS1	0.339061752898254	2.65810262111209e-05
MAPK8	EP300-AS1	0.429426970989615	5.71754786150092e-08
MTMR14	EP300-AS1	0.35456210413516	1.05223897164728e-05
NKX2-3	EP300-AS1	0.499633929048559	1.17674827287321e-10
PARP1	EP300-AS1	0.328582867484318	4.83933966125079e-05
PIK3C3	EP300-AS1	0.421348905059387	1.06936031083314e-07
PIK3R4	EP300-AS1	0.373763468909506	3.11491837659315e-06
PRKAB1	EP300-AS1	0.486182229744401	4.30049230261131e-10
RAB33B	EP300-AS1	0.34069932023508	2.41575031802245e-05
RAB5A	EP300-AS1	0.367157779999829	4.77714208702213e-06
RAC1	EP300-AS1	0.412469070695387	2.08895629026356e-07
RAF1	EP300-AS1	0.49830599344353	1.34072560467104e-10
SIRT1	EP300-AS1	0.430367920430275	5.30972945991947e-08
TP53	EP300-AS1	0.347894367734215	1.577045272184e-05
TP73	EP300-AS1	0.592631930032829	2.62934928436664e-15
TSC1	EP300-AS1	0.330572715765797	4.32609484898055e-05
TSC2	EP300-AS1	0.531848758050016	4.15597700427712e-12
ULK3	EP300-AS1	0.374286744774722	3.00994908834383e-06
UVRAG	EP300-AS1	0.31557055508534	9.88526857658178e-05
P4HB	AC012306.2	0.463548562516736	3.36652761519981e-09
RB1	AC012306.2	-0.322125832333119	6.92600288455059e-05
SPHK1	AC012306.2	0.330121921493095	4.43768113135401e-05
SPNS1	AC012306.2	0.339418565363027	2.60342341836408e-05
ARNT	LINC00997	0.336286772097257	3.12175662475819e-05
ATG10	LINC00997	0.3383300367041	2.77363141139681e-05
ATG4D	LINC00997	0.384182507488033	1.55631994826619e-06
CD46	LINC00997	0.357244721529035	8.91840247413365e-06
CDKN1B	LINC00997	0.372949977475545	3.28503208288068e-06
HDAC6	LINC00997	0.3012616277751	0.000208947942318016
KLHL24	LINC00997	0.449054532507605	1.16471308699451e-08
MAP1LC3A	LINC00997	0.337019697394726	2.9924095542949e-05
MAPK8	LINC00997	0.410841047037207	2.35690339193426e-07
MTMR14	LINC00997	0.35855039034573	8.22416488967701e-06
NBR1	LINC00997	0.408871310860053	2.72511805993111e-07
NKX2-3	LINC00997	0.32670007528115	5.37709556410313e-05
PARP1	LINC00997	0.315173882610968	0.00010097735606454
PRKAB1	LINC00997	0.522778190882947	1.10416518760057e-11
RAB33B	LINC00997	0.322028279802498	6.96318781426758e-05
RAF1	LINC00997	0.402230155530618	4.41555927495103e-07
RHEB	LINC00997	0.38614248830792	1.36220057284205e-06
SH3GLB1	LINC00997	0.309460580727233	0.000136714729740888
SIRT1	LINC00997	0.397999953640456	5.97233993876888e-07
TP73	LINC00997	0.324606386556844	6.04065808747425e-05
TSC1	LINC00997	0.309352327112762	0.000137493757841662
TSC2	LINC00997	0.312583585981767	0.000115935163853308
WDR45	LINC00997	0.359231888424693	7.88242695449947e-06
ATF4	AC007038.2	0.361108691965731	7.00939866413415e-06
ATG16L2	AC007038.2	0.734691502613631	3.29223275280256e-26
ATG4B	AC007038.2	0.379356474760801	2.15265716056581e-06
ATG4C	AC007038.2	0.364371565422892	5.70536491743113e-06
CAPN10	AC007038.2	0.517615733155771	1.90108442749549e-11
CDKN1B	AC007038.2	0.364441348882219	5.68016263239242e-06
PEX3	AC007038.2	0.415612340498567	1.65176151892521e-07
RAB24	AC007038.2	0.347349883659862	1.62936825142515e-05
RHEB	AC007038.2	0.338934031367081	2.67793642322348e-05
TSC1	AC007038.2	0.349619220447753	1.42156170725378e-05
ULK3	AC007038.2	0.470222449897785	1.86381527454491e-09
WDR45	AC007038.2	0.319174013791828	8.13760925624077e-05
ATG10	AP003390.1	0.312270286572981	0.000117878326436621
BNIP1	AP003390.1	0.391068259278368	9.70899361673416e-07
DRAM1	AP003390.1	0.340365172396783	2.46344654129009e-05
FKBP1B	AP003390.1	0.361362192920396	6.89874801360575e-06
MAP1LC3A	AP003390.1	0.353333163203848	1.13449498697307e-05
MAPK8IP1	AP003390.1	0.303636428068201	0.000185026506353861
PINK1	AP003390.1	-0.337581623582754	2.89667240339264e-05
RAC1	AP003390.1	0.421770186324708	1.0354244024996e-07
TP73	AP003390.1	0.318618148028311	8.38688008237154e-05
TSC2	AP003390.1	0.302661772496698	0.000194518151347766
CAMKK2	AFAP1-AS1	0.306474560810957	0.000159784524512421
HSP90AB1	AFAP1-AS1	0.306530925565128	0.00015931735899665
BAX	LINC02434	0.361958032076024	6.64514428547615e-06
SERPINA1	LINC02434	0.331578084764573	4.08664956308835e-05
SPHK1	LINC02434	0.374891713171133	2.89277807718649e-06
ATG10	AC007996.1	0.405374646333955	3.51810361038926e-07
ATG4D	AC007996.1	0.377857245726926	2.37838714835039e-06
BCL2	AC007996.1	0.605189025827493	4.70447047244821e-16
CASP3	AC007996.1	0.373372908898434	3.19551949889127e-06
CDKN1B	AC007996.1	0.435069870406139	3.656028491235e-08
CDKN2A	AC007996.1	0.394710456244869	7.5316267453126e-07
EIF2AK3	AC007996.1	0.340136854686138	2.49654487924121e-05
ERBB2	AC007996.1	0.531047531430145	4.53594218625153e-12
GAPDH	AC007996.1	0.406572735863095	3.22436614362282e-07
HDAC1	AC007996.1	0.310465788551264	0.000129674881327813
HDAC6	AC007996.1	0.494714007711172	1.90273846459419e-10
IKBKE	AC007996.1	0.468490272198147	2.17560121568466e-09
MAPK8	AC007996.1	0.328633286633532	4.82565794882309e-05
NAF1	AC007996.1	0.382838482874199	1.70434754082433e-06
NKX2-3	AC007996.1	0.321402844034452	7.20606682983616e-05
PARP1	AC007996.1	0.366646810814192	4.9358773722473e-06
PRKAB1	AC007996.1	0.322278122007933	6.86832478878825e-05
RAC1	AC007996.1	0.346572702364212	1.70689542504435e-05
SIRT1	AC007996.1	0.333651003090071	3.63168639066645e-05
TP53	AC007996.1	0.301248575998239	0.000209087015450613
TP73	AC007996.1	0.40585021940975	3.39857119008896e-07
TSC2	AC007996.1	0.305663132510562	0.000166652781355833
ATF4	AC026401.3	0.399811043082059	5.2506504884637e-07
ATG10	AC026401.3	0.307618536417714	0.00015054830943478
ATG4D	AC026401.3	0.459010396684647	4.99652108254439e-09
BAX	AC026401.3	0.348592414038058	1.51228201399326e-05
BCL2L1	AC026401.3	0.341068061230955	2.36412590888145e-05
BIRC5	AC026401.3	0.31036682472542	0.00013035265640526
BNIP1	AC026401.3	0.357556049161614	8.74800573788462e-06
CAPN10	AC026401.3	0.315153514908649	0.000101087593280337
CDKN2A	AC026401.3	0.385632378346766	1.4103773358979e-06
CHMP4B	AC026401.3	0.343603625690635	2.03628964106402e-05
DLC1	AC026401.3	-0.308956380646803	0.000140378502393795
ITGB1	AC026401.3	-0.323395304807129	6.4587534134898e-05
MAP1LC3A	AC026401.3	0.346988124080894	1.66503274221947e-05
MLST8	AC026401.3	0.356439189988628	9.37397115525097e-06
NKX2-3	AC026401.3	0.469166210916331	2.04837705215115e-09
PINK1	AC026401.3	-0.383189310000932	1.66446664892803e-06
PRKAB1	AC026401.3	0.344181048125351	1.96787217492691e-05
RAB24	AC026401.3	0.327991137701056	5.00265453801815e-05
RAC1	AC026401.3	0.371326052279291	3.65133877573511e-06
STK11	AC026401.3	0.301008549633872	0.000211660003487886
TP73	AC026401.3	0.329136433582965	4.69109799434327e-05
TSC2	AC026401.3	0.350095198129015	1.38127331680428e-05
TUSC1	AC026401.3	0.368158553859637	4.4801588808443e-06
WDFY3	AC026401.3	-0.33269421312068	3.83542474790359e-05
ZFYVE1	AC026401.3	-0.396875053234655	6.46722518101884e-07
ATF4	SNHG12	0.558979470434986	1.86649340732322e-13
ATG10	SNHG12	0.382750203040787	1.71452508569412e-06
ATG16L2	SNHG12	0.558373208921891	2.00671435703508e-13
ATG4B	SNHG12	0.44743786582704	1.33290693029921e-08
ATG4D	SNHG12	0.475176218583159	1.19181688338183e-09
BAG1	SNHG12	0.393545111710057	8.17182154998118e-07
BAX	SNHG12	0.394593102881881	7.59386427388608e-07
BNIP1	SNHG12	0.325670729258265	5.69429193352234e-05
CAPN10	SNHG12	0.604142970503405	5.44531774155426e-16
CDKN1B	SNHG12	0.377321253793892	2.46441248035638e-06
HDAC6	SNHG12	0.328018026798677	4.99512250283728e-05
IKBKB	SNHG12	0.370404614739113	3.87608492643492e-06
IKBKE	SNHG12	0.356045379119758	9.60461532058045e-06
ITGA6	SNHG12	-0.33422908616775	3.51356443403972e-05
ITGB1	SNHG12	-0.337871513844537	2.84841675861301e-05
MAP1LC3A	SNHG12	0.314026780445145	0.000107363996981913
MAP2K7	SNHG12	0.303997489596549	0.000181621043592437
NKX2-3	SNHG12	0.493017499343979	2.24169652451035e-10
RAB24	SNHG12	0.572000409474386	3.79920259967737e-14
RAF1	SNHG12	0.30924691801167	0.000138256290523205
STK11	SNHG12	0.310116743221788	0.000132080143343891
TP73	SNHG12	0.338952393440931	2.67507644122092e-05
TUSC1	SNHG12	0.310026653609288	0.000132707667760915
ULK3	SNHG12	0.511769829157913	3.47907062555218e-11
WDR45	SNHG12	0.34362849653	2.0332971371896e-05
BID	LINC01752	0.414814931267141	1.75354768046503e-07
EIF4EBP1	LINC01752	0.380147128553829	2.0419672400805e-06
GABARAPL2	LINC01752	0.512013027160131	3.39346668198847e-11
RHEB	LINC01752	0.340949709605716	2.38058106688177e-05
ZFYVE1	LINC01752	-0.327886391693034	5.03209714405869e-05
APOL1	USP30-AS1	0.319742050578709	7.89005179387138e-05
BAK1	USP30-AS1	0.426039501695387	7.44904166455404e-08
CALCOCO2	USP30-AS1	0.450208143408735	1.0573784088329e-08
CASP1	USP30-AS1	0.591763384433655	2.95356395707166e-15
CASP4	USP30-AS1	0.306823130529296	0.000156915811428763
CFLAR	USP30-AS1	0.351555142921679	1.26431575599456e-05
CX3CL1	USP30-AS1	0.340042682262355	2.51031825340721e-05
FAS	USP30-AS1	0.331066799563958	4.20682093086591e-05
IFNG	USP30-AS1	0.680848280182837	2.36981972099271e-21
MTMR14	USP30-AS1	0.314656104073762	0.000103814906242818
NCKAP1	USP30-AS1	-0.349747749193827	1.41057464125049e-05
RGS19	USP30-AS1	0.30280137446091	0.000193131409277551
TNFSF10	USP30-AS1	0.341270828203998	2.33618262006389e-05
DRAM1	SH3PXD2A-AS1	-0.37025018313541	3.91501285841745e-06
MAPK8IP1	SH3PXD2A-AS1	-0.354679808398282	1.04466362199322e-05
PTK6	SH3PXD2A-AS1	0.430884986615604	5.09765873380273e-08
RAB11A	SH3PXD2A-AS1	0.384240980697589	1.55016593303888e-06
ATF4	AC015982.1	0.474305929418908	1.2898830457596e-09
ATG10	AC015982.1	0.337161013976712	2.96805677109672e-05
ATG3	AC015982.1	0.34860637324276	1.51101286985276e-05
ATG4B	AC015982.1	0.312771483515579	0.000114784159063215
BAX	AC015982.1	0.449092815618922	1.16098884314401e-08
BID	AC015982.1	0.502360683957873	8.9863030246722e-11
BIRC5	AC015982.1	0.36920169452485	4.1892788428493e-06
BNIP1	AC015982.1	0.478338048045019	8.92553246014243e-10
CAPN1	AC015982.1	-0.324850883477297	5.95938863922708e-05
DDIT3	AC015982.1	0.471442131213468	1.67061648030526e-09
EIF4EBP1	AC015982.1	0.540591769012693	1.57584008560416e-12
GABARAPL2	AC015982.1	0.45691328328858	5.98508987622891e-09
HGS	AC015982.1	-0.303985931723144	0.000181729145678095
ITGA3	AC015982.1	-0.323138848660712	6.55069784898576e-05
ITGB1	AC015982.1	-0.307663872711007	0.000150192729015125
MTOR	AC015982.1	-0.308101114173979	0.000146803302160416
PELP1	AC015982.1	0.452543316110295	8.68475311651693e-09
PINK1	AC015982.1	-0.350601859868545	1.3395731149998e-05
RAC1	AC015982.1	0.30029430694629	0.000219491502611243
RB1	AC015982.1	-0.314539092725367	0.000104466389816
ST13	AC015982.1	0.385807863724703	1.39362373863215e-06
WIPI2	AC015982.1	0.355047329202291	1.02134059516741e-05
ATF4	SCAMP1-AS1	0.493147587059074	2.2137633501204e-10
ATG10	SCAMP1-AS1	0.423137660495952	9.32232558626925e-08
ATG12	SCAMP1-AS1	0.434491390319217	3.82896211248225e-08
ATG3	SCAMP1-AS1	0.324089418272866	6.21592674822742e-05
ATG4B	SCAMP1-AS1	0.31485716976269	0.000102704287678092
BAX	SCAMP1-AS1	0.526790894235455	7.19207808096023e-12
BID	SCAMP1-AS1	0.346095822256307	1.75617455065659e-05
BIRC5	SCAMP1-AS1	0.307521836253181	0.000151309367547318
BNIP1	SCAMP1-AS1	0.506061008758676	6.20877359769425e-11
CAPN10	SCAMP1-AS1	0.340789138311679	2.40307874259095e-05
CHMP4B	SCAMP1-AS1	0.307756115963317	0.000149471663344155
DDIT3	SCAMP1-AS1	0.424093967720693	8.66002325953771e-08
EIF4G1	SCAMP1-AS1	-0.309957413360624	0.000133191852838012
FOXO3	SCAMP1-AS1	-0.304372950012046	0.000178141687630159
GABARAP	SCAMP1-AS1	0.303439104947616	0.000186912628364839
GABARAPL2	SCAMP1-AS1	0.459740238967211	4.69091402176979e-09
ITGA6	SCAMP1-AS1	-0.320397289258185	7.61324668594584e-05
RHEB	SCAMP1-AS1	0.350934514968505	1.31284368778332e-05
WDR45	SCAMP1-AS1	0.31465015056477	0.000103847961741891
ATF4	AC079414.3	0.359379202947631	7.81034310613728e-06
ATG10	AC079414.3	0.351421877511712	1.27459097437376e-05
ATG16L2	AC079414.3	0.519239260020895	1.60405858840296e-11
ATG3	AC079414.3	0.378008185886562	2.35468128309328e-06
ATG4B	AC079414.3	0.402477209004496	4.33780032070557e-07
ATG4C	AC079414.3	0.343197521362524	2.08574377162129e-05
ATG4D	AC079414.3	0.445133446841695	1.61352819515052e-08
